
[00:00:00.340 --> 00:00:02.320]   Welcome to the Huberman Lab podcast,
[01:45:40.800 --> 01:45:50.800]   I mean, most of the recommendations are in the range that it seems, and I'd say that depression has been the most consistent field.
[01:45:50.800 --> 01:45:58.800]   And that doesn't mean every study there has been positive either, but the most consistent field for a mental health benefit or a health benefit.
[01:45:58.800 --> 01:46:08.800]   And there, the recommendation is usually target about 1,000 milligrams of EPA of icosapentaenoic acid a day.
[01:46:08.800 --> 01:46:18.800]   If you're seeing some benefit, but it feels like there's more room for improvement, so this is my model, I tell people, then you could probably double it reasonably.
[01:46:18.800 --> 01:46:31.800]   I mean, some of the dramatic, there were dramatic studies looking at fish oil for mania, people hospitalized with it, but, and they used dosages as high as 7,000 milligrams a day.
[01:46:31.800 --> 01:46:32.800]   To treat mania?
[01:46:32.800 --> 01:46:33.800]   Yeah.
[01:46:33.800 --> 01:46:39.800]   And that study, I think it was a Harvard area clinic that was doing it.
[01:46:39.800 --> 01:46:53.800]   The results were so dramatic that they ethically had to stop the study before its intended completion, because the benefits seem to be so robust in the fish oil group compared to the, that it was unethical to not put everyone on fish oil.
[01:46:53.800 --> 01:46:54.800]   That's a lot of fish oil.
[01:46:54.800 --> 01:46:55.800]   But it's a lot of, yeah.
[01:46:55.800 --> 01:47:01.800]   You probably need to get it in liquid form to make it, you know, so it wasn't so expensive.
[01:47:01.800 --> 01:47:10.800]   But I find this recency effect incredible that you meant, you know, which you mentioned a few moments ago that, and I think this is helpful for people to hear.
[01:47:10.800 --> 01:47:17.800]   Certainly it is for me, you know, we hear, you know, studies over the years have explored fish oil for cardiac benefits.
[01:47:17.800 --> 01:47:23.800]   And then more recently, as I understand, you know, these are not, have not been demonstrated.
[01:47:23.800 --> 01:47:27.800]   And there seems to be a focus on the recent studies as if the old ones don't exist.
[01:47:27.800 --> 01:47:31.800]   That's essentially what you described for both cardiac and ADHD.
[01:47:31.800 --> 01:47:33.800]   I think it's really important.
[01:47:33.800 --> 01:47:34.800]   We hear this with alcohol too.
[01:47:34.800 --> 01:47:36.800]   I've been involved in this debate.
[01:47:36.800 --> 01:47:40.800]   I, you know, I don't care if people drink one way or the other, provide they take care of themselves and others.
[01:47:40.800 --> 01:47:42.800]   And if you're an alcoholic adult, don't drink.
[01:47:42.800 --> 01:47:46.800]   And if you're a kid, don't drink, but you know, people want to drink a few drinks a week.
[01:47:46.800 --> 01:47:53.800]   I don't have a problem with it, but it's remarkable that every time a study comes out showing a mild benefit of moderate alcohol use,
[01:47:53.800 --> 01:47:55.800]   that seems to be the highlight.
[01:47:55.800 --> 01:47:56.800]   And then everything else is forgotten.
[01:47:56.800 --> 01:47:58.800]   And the inverse is also true.
[01:47:58.800 --> 01:48:03.800]   One would think that the meta-analysis would include all as many good studies as possible.
[01:48:03.800 --> 01:48:07.800]   But I think it's important to understand that people hear that that's not always the case.
[01:48:07.800 --> 01:48:11.800]   Just because there's a meta-analysis doesn't mean that it included all the relevant studies.
[01:48:11.800 --> 01:48:13.800]   So I'm just restating.
[01:48:13.800 --> 01:48:14.800]   Thank you.
[01:48:14.800 --> 01:48:20.800]   I make it a point to try and get one to two grams of EPA per day, just as a general mood.
[01:48:20.800 --> 01:48:27.800]   You know, I'm not clinically depressed, but just to support my mood, to support focus, to support well-being, including cardiac function.
[01:48:27.800 --> 01:48:28.800]   Yeah.
[01:48:28.800 --> 01:48:41.800]   So the other thing that I think is understudied with the fish oil issue is that, and it's a Harvard guy who has a proprietary brand of purified EPA that pushes it.
[01:48:41.800 --> 01:48:57.800]   So in nature, whether you're a whale or a human or a butterfly or maybe not insects, I'm not sure of that, across the mammal, bird, reptile kingdom, the omega-3s are found in about a two-to-one ratio of EPA to DHA.
[01:48:57.800 --> 01:49:06.800]   And what I tell people is I think Mother Nature is probably smarter than any Harvard professor.
[01:49:06.800 --> 01:49:12.800]   And the brain particularly is high in the brain membranes of DHA.
[01:49:12.800 --> 01:49:23.800]   So I don't see, some people seek out EPA purified or sole, you know, only EPA brands.
[01:49:23.800 --> 01:49:25.800]   That to me doesn't make a lot of sense.
[01:49:25.800 --> 01:49:35.800]   So I would say we can still count or do the numbering based on about a thousand milligrams of EPA, but don't worry that you're getting about 300, 400 milligrams of DHA.
[01:49:35.800 --> 01:49:38.800]   And probably that's better for you.
[01:49:38.800 --> 01:49:41.800]   I'd like to take a quick break and acknowledge one of our sponsors, Matina.
[01:49:41.800 --> 01:49:44.800]   Matina makes loose leaf and ready to drink yerba mate.
[01:49:44.800 --> 01:49:54.800]   Now I've often discussed yerba mate's benefits, such as regulating blood sugar, its high antioxidant content, the ways it can improve digestion and its possible neuroprotective effects.
[01:49:54.800 --> 01:49:58.800]   It's for all those reasons that yerba mate is my preferred source of caffeine.
[01:49:58.800 --> 01:50:01.800]   I also drink yerba mate because I simply love the taste.
[01:50:01.800 --> 01:50:04.800]   And while there are a lot of different choices out there of yerba mate drinks,
[01:50:04.800 --> 01:50:07.800]   my personal favorite far and away is Matina.
[01:50:07.800 --> 01:50:11.800]   It's made of the highest quality ingredients, which gives it a really rich, but also a really clean taste.
[01:50:11.800 --> 01:50:13.800]   So none of that tannic aftertaste.
[01:50:13.800 --> 01:50:17.800]   In fact, given how absolutely amazing Matina tastes and their commitment to quality,
[01:50:17.800 --> 01:50:20.800]   I decided to become a part owner in the company last year.
[01:50:20.800 --> 01:50:26.800]   In particular, I love the taste of Matina's canned zero sugar cold brew yerba mate, which I personally helped develop.
[01:50:26.800 --> 01:50:29.800]   I drink at least three cans of those a day now.
[01:50:29.800 --> 01:50:32.800]   I also love their loose leaf Matina, which I drink every morning from the gourd.
[01:50:32.800 --> 01:50:37.800]   So I add hot water and sip on that thing and I'll have some cold brews throughout the morning and early afternoon.
[01:50:37.800 --> 01:50:43.800]   I find it gives me terrific energy all day long and I'm able to fall asleep perfectly well at night, no problems.
[01:50:43.800 --> 01:50:47.800]   If you'd like to try Matina, you can go to drinkmatina.com/huberman.
[01:50:47.800 --> 01:50:56.800]   Right now, Matina is offering a free one pound bag of loose leaf yerba mate tea and free shipping with the purchase of two cases of their cold brew yerba mate.
[01:50:56.800 --> 01:51:03.800]   Again, that's drinkmatina.com/huberman to get a free bag of yerba mate loose leaf tea and free shipping.
[01:51:03.800 --> 01:51:09.800]   You're one of the first people that I ever heard discuss the gut microbiome and ADHD.
[01:51:09.800 --> 01:51:14.800]   This is me giving you credit for being way ahead of your time.
[01:51:14.800 --> 01:51:28.800]   I don't know how you are receiving praise, especially on camera and with microphones, but I just want to say that, you know, it was over a decade ago that I heard from you about EPA and fish oil for depression and other things about circadian rhythms, an area that I'm familiar with and just the critical importance of circadian health for everything that we're talking about today and more and on and on.
[01:51:28.800 --> 01:51:45.800]   And so, you know, again, thank you for raising these points, even if they turn out to be minor effects.
[01:51:45.800 --> 01:51:49.800]   I think nowadays we hear about the gut microbiome.
[01:51:49.800 --> 01:51:54.800]   I may have actually heard the words gut microbiome first from you.
[01:51:54.800 --> 01:51:55.800]   That's true.
[01:51:55.800 --> 01:52:04.800]   Gosh, yeah, that would be well over, that would be almost 20 years ago.
[01:52:04.800 --> 01:52:05.800]   Remarkable.
[01:52:05.800 --> 01:52:07.800]   So, gut microbiome.
[01:52:07.800 --> 01:52:10.800]   What do we know about the gut microbiome and supporting it in ADHD?
[01:52:10.800 --> 01:52:23.800]   I'm going to kind of pass on that by just saying it's complicated and probably important and so many variables that it's hard to know what's really valuable
[01:52:23.800 --> 01:52:27.800]   in a day-to-day real human living perspective.
[01:52:27.800 --> 01:52:30.800]   Do you do anything to support your gut microbiome?
[01:52:30.800 --> 01:52:41.800]   Just with your knowledge of the relationship between gut and mental health, does it impact your behavior at all in terms of choices?
[01:52:41.800 --> 01:52:51.800]   Yeah, only to the extent of trying to have a varied diet and eating at somewhat regular intervals, but not more specifically.
