
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:03:52.860 --> 01:03:55.240]   the best possible physical readiness,
[01:03:55.240 --> 01:03:59.740]   and that when added to that foundation of excellent sleep,
[01:03:59.740 --> 01:04:01.840]   excellent nutrition, social connection,
[01:04:01.840 --> 01:04:03.320]   sunlight in the morning, et cetera,
[01:04:03.320 --> 01:04:04.980]   is going to increase the probability
[01:04:04.980 --> 01:04:06.700]   that you're going to make those learning bouts
[01:04:06.700 --> 01:04:08.260]   as effective as possible.
[01:04:08.260 --> 01:04:10.220]   Now, some of you may be thinking,
[01:04:10.220 --> 01:04:12.040]   elevating your blood pressure is bad.
[01:04:12.040 --> 01:04:14.380]   Why would I want to elevate my blood pressure?
[01:04:14.380 --> 01:04:16.420]   Ah, well, it turns out that the increases
[01:04:16.420 --> 01:04:18.020]   in systolic blood pressure achieved
[01:04:18.020 --> 01:04:19.340]   with this visual target training
[01:04:19.340 --> 01:04:22.220]   or focusing on a finish line for some period of time
[01:04:22.220 --> 01:04:25.100]   are transient and they are perfectly safe.
[01:04:25.100 --> 01:04:27.060]   So essentially what it does is it boosts
[01:04:27.060 --> 01:04:30.460]   or bolsters the activity of the autonomic nervous system.
[01:04:30.460 --> 01:04:32.500]   It kick-starts the deployment of those chemicals
[01:04:32.500 --> 01:04:34.100]   and those neural circuits that then allow you
[01:04:34.100 --> 01:04:36.400]   to be motivated for some period of time.
[01:04:36.400 --> 01:04:40.260]   But then that is a transient increase in autonomic arousal,
[01:04:40.260 --> 01:04:42.740]   which is why perhaps every 20 minutes
[01:04:42.740 --> 01:04:45.140]   or perhaps on the hour, you might stop,
[01:04:45.140 --> 01:04:48.840]   do a 30-second or 60-second visual target training,
[01:04:48.840 --> 01:04:50.980]   then lean back into your process
[01:04:50.980 --> 01:04:54.280]   of however it is that you are pursuing your goal.
[01:04:54.280 --> 01:04:56.880]   I should also mention that if your eyes are getting tired
[01:04:56.880 --> 01:05:00.100]   doing whatever goal pursuit you happen to be engaged in,
[01:05:00.100 --> 01:05:03.340]   it's also a good idea to go into that panoramic vision mode.
[01:05:03.340 --> 01:05:05.400]   The easiest way to do that is to go outside
[01:05:05.400 --> 01:05:07.560]   or to be outside and to view a horizon
[01:05:07.560 --> 01:05:09.760]   and not look at any one particular point on the horizon.
[01:05:09.760 --> 01:05:11.580]   But if you're indoors, as I am now,
[01:05:11.580 --> 01:05:13.360]   you can also just relax your eyes,
[01:05:13.360 --> 01:05:14.980]   you know, sort of blinking a few times
[01:05:14.980 --> 01:05:17.160]   and getting rid of that vergence eye movement
[01:05:17.160 --> 01:05:20.100]   and try and visualize the corners of the room
[01:05:20.100 --> 01:05:21.240]   or the sides of the room, rather,
[01:05:21.240 --> 01:05:22.860]   the floor and the ceiling all at once.
[01:05:22.860 --> 01:05:24.340]   That's a good way to explain
[01:05:24.340 --> 01:05:25.980]   how to so-called relax your eyes
[01:05:25.980 --> 01:05:27.740]   and take you out of that vergence eye movement.
[01:05:27.740 --> 01:05:30.040]   And I say this because a lot of people will feel
[01:05:30.040 --> 01:05:32.140]   when they're pursuing their goal that it's kind of fatiguing
[01:05:32.140 --> 01:05:33.660]   so you have to remember to breathe, right?
[01:05:33.660 --> 01:05:36.400]   You still want to breathe as you're pursuing your goal
[01:05:36.400 --> 01:05:38.980]   and you certainly want to be visually focused on your goal
[01:05:38.980 --> 01:05:40.460]   so you're cognitively focused on your goal
[01:05:40.460 --> 01:05:42.420]   and you're motivated, but that from time to time,
[01:05:42.420 --> 01:05:45.460]   you also relax, take a moment, shake things off,
[01:05:45.460 --> 01:05:48.340]   look into your panoramic vision mode
[01:05:48.340 --> 01:05:50.780]   and then go back to your mode of goal pursuit.
[01:05:50.780 --> 01:05:52.140]   Now, there are a few other protocols
[01:05:52.140 --> 01:05:54.540]   that might seem oh so simple,
[01:05:54.540 --> 01:05:57.220]   but frankly are oh so effective
[01:05:57.220 --> 01:05:59.720]   that I'd be remiss if I didn't mention them.
[01:05:59.720 --> 01:06:02.080]   The first of those is actually something
[01:06:02.080 --> 01:06:04.660]   that I'm borrowing from Tim Ferriss
[01:06:04.660 --> 01:06:07.220]   who did a post on Instagram, which we will link to,
[01:06:07.220 --> 01:06:08.960]   which I think is just spectacular,
[01:06:08.960 --> 01:06:11.980]   which is 30 things that he wished he had known
[01:06:11.980 --> 01:06:12.820]   when he was 20.
[01:06:12.820 --> 01:06:15.660]   And while the internet is chock-a-block full of such lists,
[01:06:15.660 --> 01:06:18.340]   that particular list is truly impressive.
[01:06:18.340 --> 01:06:21.220]   Those are things that I too wish I had known when I was 20,
[01:06:21.220 --> 01:06:23.940]   but also when I was 30 and 40 and so on.
[01:06:23.940 --> 01:06:26.820]   But one particular thing on that list of 30
[01:06:26.820 --> 01:06:28.900]   is particularly relevant now,
[01:06:28.900 --> 01:06:32.180]   which is that the best productivity app
[01:06:32.180 --> 01:06:33.820]   is already on your phone,
[01:06:33.820 --> 01:06:36.060]   which is to put your phone into airplane mode
[01:06:36.060 --> 01:06:37.820]   or more ideally,
[01:06:37.820 --> 01:06:40.600]   and this is the one that I try my best to incorporate,
[01:06:40.600 --> 01:06:45.020]   to simply turn the phone off and remove it from my workouts
[01:06:45.020 --> 01:06:46.840]   or my attempts to learn language
[01:06:46.840 --> 01:06:48.380]   or my attempts to learn anything.
[01:06:48.380 --> 01:06:50.360]   I realize that some people need to keep their phone with them
[01:06:50.360 --> 01:06:52.340]   for reasons related to communicating with family
[01:06:52.340 --> 01:06:54.320]   or coworkers, et cetera.
[01:06:54.320 --> 01:06:56.060]   That's fine if you need your phone,
[01:06:56.060 --> 01:06:57.880]   but to the extent that you can remove yourself
[01:06:57.880 --> 01:06:58.940]   from distractions,
[01:06:58.940 --> 01:07:01.520]   that's certainly going to enhance your ability
[01:07:01.520 --> 01:07:03.540]   to focus on what you need to focus on
[01:07:03.540 --> 01:07:05.340]   in pursuing your goals.
[01:07:05.340 --> 01:07:07.260]   That sort of stands without saying, it's kind of a duh.
[01:07:07.260 --> 01:07:10.660]   And yet I think a lot of people are searching far and wide
[01:07:10.660 --> 01:07:12.740]   for the productivity app, for the secret hack,
[01:07:12.740 --> 01:07:15.140]   for the thing that's going to allow them to be productive.
[01:07:15.140 --> 01:07:18.540]   And oftentimes there are do's, actions that we can take
[01:07:18.540 --> 01:07:19.800]   in order to become more productive.
[01:07:19.800 --> 01:07:21.320]   We're talking about some of those today.
[01:07:21.320 --> 01:07:22.940]   We've talked about those in other episodes,
[01:07:22.940 --> 01:07:25.300]   but there are of course important don'ts.
[01:07:25.300 --> 01:07:28.920]   So don't have your phone facing up
[01:07:28.920 --> 01:07:31.340]   with wifi and cellular service on
[01:07:31.340 --> 01:07:32.980]   if you want to be productive at something
[01:07:32.980 --> 01:07:34.040]   that doesn't evolve your phone.
[01:07:34.040 --> 01:07:36.540]   Ideally, you'll turn it over, you'll turn it off,
[01:07:36.540 --> 01:07:38.420]   you'll get rid of it, you'll put it in the next room.
[01:07:38.420 --> 01:07:40.500]   If you're like me, you'll sometimes lock it in the car.
[01:07:40.500 --> 01:07:42.620]   I think the most extreme that I've ever gone
[01:07:42.620 --> 01:07:44.920]   to ensure that I didn't engage with my phone
[01:07:44.920 --> 01:07:47.700]   during goal pursuit was during the early days
[01:07:47.700 --> 01:07:48.880]   of having my laboratory
[01:07:48.880 --> 01:07:51.100]   and I was writing multiple grants in parallel,
[01:07:51.100 --> 01:07:52.900]   which is an immense amount of work.
[01:07:52.900 --> 01:07:54.760]   I would walk into the laboratory in the morning
[01:07:54.760 --> 01:07:57.220]   and I would hand a student or postdoc my phone
[01:07:57.220 --> 01:08:00.000]   and I'd say, don't give this back to me until 5 p.m.
[01:08:00.000 --> 01:08:03.140]   And if I ask for it back, if I even ask for it once,
[01:08:03.140 --> 01:08:05.980]   everyone in the lab gets $500.
[01:08:05.980 --> 01:08:07.340]   There were quite a few people in my lab
[01:08:07.340 --> 01:08:09.060]   and so it's a significant cost to that.
[01:08:09.060 --> 01:08:10.560]   And I must tell you there were numerous times
[01:08:10.560 --> 01:08:12.680]   throughout the day when I impulsively just thought,
[01:08:12.680 --> 01:08:13.980]   okay, I'm going to need my phone.
[01:08:13.980 --> 01:08:15.060]   Damn it, I don't want to have to do it.
[01:08:15.060 --> 01:08:17.000]   And I also wanted to demonstrate to them
[01:08:17.000 --> 01:08:19.180]   that I could create an incentive system
[01:08:19.180 --> 01:08:21.420]   whereby I could basically scruff myself
[01:08:21.420 --> 01:08:22.340]   into getting the work done.
[01:08:22.340 --> 01:08:24.340]   And indeed, much to their dismay,
[01:08:24.340 --> 01:08:26.300]   I never once had to pay them out.
[01:08:26.300 --> 01:08:27.780]   Although when we got the grants
[01:08:27.780 --> 01:08:30.180]   and indeed even when we didn't get the grants,
[01:08:30.180 --> 01:08:31.700]   I did take them all to dinner.
[01:08:31.700 --> 01:08:34.020]   Now, another key protocol for maintaining motivation
[01:08:34.020 --> 01:08:38.260]   while pursuing your goals stems from our understanding
[01:08:38.260 --> 01:08:41.680]   of the dopamine reward and motivation pathways,
[01:08:41.680 --> 01:08:44.060]   topics for which I have done multiple,
[01:08:44.060 --> 01:08:47.220]   indeed, three podcast episodes previously,
[01:08:47.220 --> 01:08:48.900]   and we can provide a link to all three of those
[01:08:48.900 --> 01:08:51.720]   as well as the toolkit that we've published
[01:08:51.720 --> 01:08:54.560]   and that's available to you at zero cost on our website
[01:08:54.560 --> 01:08:56.420]   about how to regulate dopamine,
[01:08:56.420 --> 01:08:59.320]   both baseline dopamine stores and peaks in dopamine.
[01:08:59.320 --> 01:09:01.820]   There's a lot there to be understood and incorporated
[01:09:01.820 --> 01:09:04.040]   because it has to do with various things,
[01:09:04.040 --> 01:09:06.080]   not just in the realm of goal pursuit,
[01:09:06.080 --> 01:09:08.560]   but also feelings of wellbeing,
[01:09:08.560 --> 01:09:11.000]   staving off depression, things of that sort.
[01:09:11.000 --> 01:09:12.440]   The dopamine system is linked to,
[01:09:12.440 --> 01:09:14.540]   oh, so many important aspects of life,
[01:09:14.540 --> 01:09:17.300]   far too many than we could discuss right now.
[01:09:17.300 --> 01:09:19.260]   And we have those previous episodes
[01:09:19.260 --> 01:09:22.160]   in which we do discuss all of that material.
[01:09:22.160 --> 01:09:24.760]   Nonetheless, it is important to understand
[01:09:24.760 --> 01:09:27.240]   that dopamine is the molecule of motivation
[01:09:27.240 --> 01:09:30.200]   and to some extent reward, but really motivation.
[01:09:30.200 --> 01:09:35.020]   And that if you want to maintain consistent motivation
[01:09:35.020 --> 01:09:40.020]   during say your individual bouts of work toward your goals
[01:09:40.680 --> 01:09:44.780]   and from one bout to the next, so not just within a session,
[01:09:44.780 --> 01:09:49.780]   but from day to day across sessions and from week to week,
[01:09:49.780 --> 01:09:52.900]   and indeed from 12-week cycle to 12-week cycle,
[01:09:52.900 --> 01:09:55.640]   if that's required, and from one goal that you set
[01:09:55.640 --> 01:09:58.980]   to the next goal that you define and decide to pursue,
[01:09:58.980 --> 01:10:02.840]   you want to understand this particular feature of dopamine,
[01:10:02.840 --> 01:10:07.040]   which is that yes, dopamine and its release
[01:10:07.040 --> 01:10:11.440]   is highly valuable toward getting more motivated
[01:10:11.440 --> 01:10:13.300]   and feeling more motivated,
[01:10:13.300 --> 01:10:16.760]   but that it has certain properties related to things
[01:10:16.760 --> 01:10:18.480]   like dopamine reward prediction error,
[01:10:18.480 --> 01:10:20.280]   baselines of dopamine, et cetera,
[01:10:20.280 --> 01:10:25.540]   that make it the case that if you reward yourself
[01:10:25.540 --> 01:10:27.580]   every time you reach a milestone,
[01:10:27.580 --> 01:10:30.080]   say you finish out an hour or two hours of work,
[01:10:30.080 --> 01:10:33.140]   so you treat yourself to something, you reward yourself,
[01:10:33.140 --> 01:10:36.020]   that you are going to diminish both the potency
[01:10:36.020 --> 01:10:38.640]   of that reward and you're going to reduce
[01:10:38.640 --> 01:10:40.560]   your motivation over time.
[01:10:40.560 --> 01:10:41.840]   That might be surprising to you,
[01:10:41.840 --> 01:10:43.640]   but if you were to watch those episodes,
[01:10:43.640 --> 01:10:46.360]   it would all become clear as to why that is the case.
[01:10:46.360 --> 01:10:50.560]   It is also true that if you were to only reward yourself
[01:10:50.560 --> 01:10:55.560]   when you accomplish your goal, or perhaps more commonly,
[01:10:55.560 --> 01:10:58.040]   if you look at the accomplishment of your goal
[01:10:58.040 --> 01:11:02.580]   as the only reward in the whole process of goal pursuit
[01:11:02.580 --> 01:11:05.500]   and achievement, that is going to undermine
[01:11:05.500 --> 01:11:07.700]   your probability of success as well.
[01:11:07.700 --> 01:11:10.040]   Rather, the best way to incorporate the mechanics
[01:11:10.040 --> 01:11:12.880]   of the dopamine system such that you can achieve
[01:11:12.880 --> 01:11:16.120]   not just immediate motivation, but ongoing motivation
