
[00:00:00.000 --> 00:00:04.880]   Well, good morning.
[00:40:50.040 --> 00:40:51.040]   They all died without seeing the fulfillment of the promise.
[00:40:51.040 --> 00:40:52.040]   They all died without seeing the fulfillment of the promise.
[00:40:52.040 --> 00:40:53.040]   They all died without seeing the fulfillment of the promise.
[00:40:53.040 --> 00:40:54.040]   They all died without seeing the fulfillment of the promise.
[00:40:54.040 --> 00:40:55.040]   They all died without seeing the fulfillment of the promise.
[00:40:55.040 --> 00:40:56.040]   They all died without seeing the fulfillment of the promise.
[00:40:56.040 --> 00:40:57.040]   They all died without seeing the fulfillment of the promise.
[00:40:57.040 --> 00:40:58.040]   They all died without seeing the fulfillment of the promise.
[00:40:58.040 --> 00:40:59.040]   They all died without seeing the fulfillment of the promise.
[00:40:59.040 --> 00:41:00.040]   They all died without seeing the fulfillment of the promise.
[00:41:00.040 --> 00:41:01.040]   They all died without seeing the fulfillment of the promise.
[00:41:01.040 --> 00:41:02.040]   They all died without seeing the fulfillment of the promise.
[00:41:02.040 --> 00:41:03.040]   They all died without seeing the fulfillment of the promise.
[00:41:03.040 --> 00:41:04.040]   They all died without seeing the fulfillment of the promise.
[00:41:04.040 --> 00:41:05.040]   They all died without seeing the fulfillment of the promise.
[00:41:05.040 --> 00:41:06.040]   They all died without seeing the fulfillment of the promise.
[00:41:06.040 --> 00:41:07.040]   They all died without seeing the fulfillment of the promise.
[00:41:07.040 --> 00:41:08.040]   They all died without seeing the fulfillment of the promise.
[00:41:08.040 --> 00:41:09.040]   They all died without seeing the fulfillment of the promise.
[00:41:09.040 --> 00:41:10.040]   They all died without seeing the fulfillment of the promise.
[00:41:10.040 --> 00:41:11.040]   They all died without seeing the fulfillment of the promise.
[00:41:11.040 --> 00:41:12.040]   They all died without seeing the fulfillment of the promise.
[00:41:12.040 --> 00:41:13.040]   They all died without seeing the fulfillment of the promise.
[00:41:13.040 --> 00:41:14.040]   They all died without seeing the fulfillment of the promise.
[00:41:14.040 --> 00:41:15.040]   They all died without seeing the fulfillment of the promise.
[00:41:15.040 --> 00:41:16.040]   They all died without seeing the fulfillment of the promise.
[00:41:16.040 --> 00:41:17.040]   They all died without seeing the fulfillment of the promise.
[00:41:17.040 --> 00:41:18.040]   They all died without seeing the fulfillment of the promise.
[00:41:18.040 --> 00:41:19.040]   They all died without seeing the fulfillment of the promise.
[00:41:19.040 --> 00:41:20.040]   They all died without seeing the fulfillment of the promise.
[00:41:20.040 --> 00:41:21.040]   They all died without seeing the fulfillment of the promise.
[00:41:21.040 --> 00:41:22.040]   They all died without seeing the fulfillment of the promise.
[00:41:22.040 --> 00:41:23.040]   They all died without seeing the fulfillment of the promise.
[00:41:23.040 --> 00:41:24.040]   They all died without seeing the fulfillment of the promise.
[00:41:24.040 --> 00:41:25.040]   They all died without seeing the fulfillment of the promise.
[00:41:25.040 --> 00:41:26.040]   They all died without seeing the fulfillment of the promise.
[00:41:26.040 --> 00:41:27.040]   They all died without seeing the fulfillment of the promise.
[00:41:27.040 --> 00:41:28.040]   They all died without seeing the fulfillment of the promise.
[00:41:28.040 --> 00:41:29.040]   They all died without seeing the fulfillment of the promise.
[00:41:29.040 --> 00:41:30.040]   They all died without seeing the fulfillment of the promise.
[00:41:30.040 --> 00:41:31.040]   They all died without seeing the fulfillment of the promise.
[00:41:31.040 --> 00:41:32.040]   They all died without seeing the fulfillment of the promise.
[00:41:32.040 --> 00:41:33.040]   They all died without seeing the fulfillment of the promise.
[00:41:33.040 --> 00:41:34.040]   They all died without seeing the fulfillment of the promise.
[00:41:34.040 --> 00:41:35.040]   They all died without seeing the fulfillment of the promise.
[00:41:35.040 --> 00:41:36.040]   They all died without seeing the fulfillment of the promise.
[00:41:36.040 --> 00:41:37.040]   They all died without seeing the fulfillment of the promise.
[00:41:37.040 --> 00:41:38.040]   They all died without seeing the fulfillment of the promise.
[00:41:38.040 --> 00:41:39.040]   They all died without seeing the fulfillment of the promise.
[00:41:39.040 --> 00:41:40.040]   They all died without seeing the fulfillment of the promise.
[00:41:40.040 --> 00:41:41.040]   They all died without seeing the fulfillment of the promise.
[00:41:41.040 --> 00:41:42.040]   They all died without seeing the fulfillment of the promise.
[00:41:42.040 --> 00:41:43.040]   They all died without seeing the fulfillment of the promise.
[00:41:43.040 --> 00:41:44.040]   They all died without seeing the fulfillment of the promise.
[00:41:44.040 --> 00:41:45.040]   They all died without seeing the fulfillment of the promise.
[00:41:45.040 --> 00:41:46.040]   They all died without seeing the fulfillment of the promise.
[00:41:46.040 --> 00:41:47.040]   They all died without seeing the fulfillment of the promise.
[00:41:47.040 --> 00:41:48.040]   They all died without seeing the fulfillment of the promise.
[00:41:48.040 --> 00:41:49.040]   They all died without seeing the fulfillment of the promise.
[00:41:49.040 --> 00:41:50.040]   They all died without seeing the fulfillment of the promise.
[00:41:50.040 --> 00:41:51.040]   They all died without seeing the fulfillment of the promise.
[00:41:51.040 --> 00:41:52.040]   They all died without seeing the fulfillment of the promise.
[00:41:52.040 --> 00:41:53.040]   They all died without seeing the fulfillment of the promise.
[00:41:53.040 --> 00:41:54.040]   They all died without seeing the fulfillment of the promise.
[00:41:54.040 --> 00:41:55.040]   They all died without seeing the fulfillment of the promise.
[00:41:55.040 --> 00:41:56.040]   They all died without seeing the fulfillment of the promise.
[00:41:56.040 --> 00:41:57.040]   They all died without seeing the fulfillment of the promise.
[00:41:57.040 --> 00:41:58.040]   They all died without seeing the fulfillment of the promise.
[00:41:58.040 --> 00:41:59.040]   They all died without seeing the fulfillment of the promise.
[00:41:59.040 --> 00:42:00.040]   They all died without seeing the fulfillment of the promise.
[00:42:00.040 --> 00:42:01.040]   They all died without seeing the fulfillment of the promise.
[00:42:01.040 --> 00:42:02.040]   They all died without seeing the fulfillment of the promise.
[00:42:02.040 --> 00:42:03.040]   They all died without seeing the fulfillment of the promise.
[00:42:03.040 --> 00:42:04.040]   They all died without seeing the fulfillment of the promise.
[00:42:04.040 --> 00:42:05.040]   They all died without seeing the fulfillment of the promise.
[00:42:05.040 --> 00:42:06.040]   They all died without seeing the fulfillment of the promise.
[00:42:06.040 --> 00:42:07.040]   They all died without seeing the fulfillment of the promise.
[00:42:07.040 --> 00:42:08.040]   They all died without seeing the fulfillment of the promise.
[00:42:08.040 --> 00:42:09.040]   They all died without seeing the fulfillment of the promise.
[00:42:09.040 --> 00:42:10.040]   They all died without seeing the fulfillment of the promise.
[00:42:10.040 --> 00:42:11.040]   They all died without seeing the fulfillment of the promise.
[00:42:11.040 --> 00:42:12.040]   They all died without seeing the fulfillment of the promise.
[00:42:12.040 --> 00:42:13.040]   They all died without seeing the fulfillment of the promise.
[00:42:13.040 --> 00:42:14.040]   They all died without seeing the fulfillment of the promise.
[00:42:14.040 --> 00:42:15.040]   They all died without seeing the fulfillment of the promise.
[00:42:15.040 --> 00:42:16.040]   They all died without seeing the fulfillment of the promise.
[00:42:16.040 --> 00:42:17.040]   They all died without seeing the fulfillment of the promise.
[00:42:17.040 --> 00:42:18.040]   They all died without seeing the fulfillment of the promise.
[00:42:18.040 --> 00:42:19.040]   They all died without seeing the fulfillment of the promise.
[00:42:19.040 --> 00:42:20.040]   They all died without seeing the fulfillment of the promise.
[00:42:20.040 --> 00:42:21.040]   They all died without seeing the fulfillment of the promise.
[00:42:21.040 --> 00:42:22.040]   They all died without seeing the fulfillment of the promise.
[00:42:22.040 --> 00:42:23.040]   They all died without seeing the fulfillment of the promise.
[00:42:23.040 --> 00:42:24.040]   They all died without seeing the fulfillment of the promise.
[00:42:24.040 --> 00:42:25.040]   They all died without seeing the fulfillment of the promise.
[00:42:25.040 --> 00:42:26.040]   They all died without seeing the fulfillment of the promise.
[00:42:26.040 --> 00:42:27.040]   They all died without seeing the fulfillment of the promise.
[00:42:27.040 --> 00:42:28.040]   They all died without seeing the fulfillment of the promise.
[00:42:28.040 --> 00:42:29.040]   They all died without seeing the fulfillment of the promise.
[00:42:29.040 --> 00:42:30.040]   They all died without seeing the fulfillment of the promise.
[00:42:30.040 --> 00:42:31.040]   They all died without seeing the fulfillment of the promise.
[00:42:31.040 --> 00:42:32.040]   They all died without seeing the fulfillment of the promise.
[00:42:32.040 --> 00:42:33.040]   They all died without seeing the fulfillment of the promise.
[00:42:33.040 --> 00:42:34.040]   They all died without seeing the fulfillment of the promise.
[00:42:34.040 --> 00:42:35.040]   They all died without seeing the fulfillment of the promise.
[00:42:35.040 --> 00:42:36.040]   They all died without seeing the fulfillment of the promise.
[00:42:36.040 --> 00:42:37.040]   They all died without seeing the fulfillment of the promise.
[00:42:37.040 --> 00:42:38.040]   They all died without seeing the fulfillment of the promise.
[00:42:38.040 --> 00:42:39.040]   They all died without seeing the fulfillment of the promise.
[00:42:39.040 --> 00:42:40.040]   They all died without seeing the fulfillment of the promise.
[00:42:40.040 --> 00:42:41.040]   They all died without seeing the fulfillment of the promise.
[00:42:41.040 --> 00:42:42.040]   They all died without seeing the fulfillment of the promise.
[00:42:42.040 --> 00:42:43.040]   They all died without seeing the fulfillment of the promise.
[00:42:43.040 --> 00:42:44.040]   They all died without seeing the fulfillment of the promise.
[00:42:44.040 --> 00:42:45.040]   They all died without seeing the fulfillment of the promise.
[00:42:45.040 --> 00:42:46.040]   They all died without seeing the fulfillment of the promise.
[00:42:46.040 --> 00:42:47.040]   They all died without seeing the fulfillment of the promise.
[00:42:47.040 --> 00:42:48.040]   They all died without seeing the fulfillment of the promise.
[00:42:48.040 --> 00:42:49.040]   They all died without seeing the fulfillment of the promise.
[00:42:49.040 --> 00:42:50.040]   They all died without seeing the fulfillment of the promise.
[00:42:50.040 --> 00:42:51.040]   They all died without seeing the fulfillment of the promise.
[00:42:51.040 --> 00:42:52.040]   They all died without seeing the fulfillment of the promise.
[00:42:52.040 --> 00:42:53.040]   They all died without seeing the fulfillment of the promise.
[00:42:53.040 --> 00:42:54.040]   They all died without seeing the fulfillment of the promise.
[00:42:54.040 --> 00:42:55.040]   They all died without seeing the fulfillment of the promise.
[00:42:55.040 --> 00:42:56.040]   They all died without seeing the fulfillment of the promise.
