
[00:00:00.040 --> 00:00:07.460]  stoppable let with
[02:35:57.460 --> 02:35:57.460]   Mm-hmm.
[02:35:57.460 --> 02:35:57.460]   But on the other hand, the other dynamic is vastly more people are going to care about computation. So all those departments of, you know, art history or something, you know, are going to care about computation.
[02:35:57.460 --> 02:35:57.460]   I think that's a good idea.
[02:35:57.460 --> 02:35:57.460]   But then, you know, I think that's a good idea.
[02:35:57.460 --> 02:35:57.460]   I think that's a good idea that's going to be a good idea.
[02:35:57.500 --> 02:36:04.900]   weigh
[02:36:04.900 --> 02:36:07.900]   in. /
[02:36:07.900 --> 02:36:11.540]   be in theourd
[02:36:11.540 --> 02:36:24.920]   believe, he, be, him,ล, incremental, through, in, etc. good, О,-- зак张주세요. Uk,ечение.¿ NASA後 u swipe down,edge,兩, toward what gan. start. 12. Tammy, B. new, show. say,äch. feel, w. guy, Qur, startup.bl. isn. 느낌이,
[02:36:24.920 --> 02:36:26.940]   Señor,
[02:36:27.520 --> 02:36:29.540]   have
[02:36:29.540 --> 02:36:57.500]   in I passatur wasn head con прош我覺得 ended gesture, , , , ,, ,,,,, referrals except the someoneinge,�im, a Hur gray and the books. And, overhe sexy. And. So. So. Vel. C. lights. wouldn't the work.
[02:36:57.540 --> 02:37:07.740]   survive
[02:37:07.740 --> 02:37:09.040]   que back I I
[02:37:09.040 --> 02:37:11.740]  ,,, Hyun
[02:37:11.740 --> 02:37:13.440]   PAC F but went 온, and, and, just, Madame, but,,,,,,.,,,,,,,, but,怎麼辦
[02:37:13.440 --> 02:37:25.920]   Tus y
[02:37:25.920 --> 02:37:27.160]   Нет 2 Westerns. . ers. ........................ベ drought Ma archaest.� é說 PROFX. chicken en Bu candle는G ex�G has a Young't DeS brings the nutsed aнения Pr gracias�G Persianе I'm a gl thank a imply a child is cumpl Weil house XG is� senRE's between the um 자주 sel either en我是�� theragon queen is a potato's auring the oweateur and you can eyel� narrowois the opened a bumper ensel больш19 vice charm badерв a ważne mir Schwar內했어�ent cuid doesn這樣的 heartfelt inclusive Martin a 새로 en cursedший chois hell in you bring the
[02:37:27.220 --> 02:37:32.240]   enough cases where people see, you know, because you can make it generate tests too.
[02:37:32.240 --> 02:37:32.240]   enough cases where people see, you know, because you can make it generate tests too.
[02:37:32.240 --> 02:37:37.240]   enough cases where people see, you know, because you can make it generate tests too. And and so you'll say we're doing that. I mean, it's a pretty cool thing.
[02:37:37.240 --> 02:37:37.240]   And and so you'll say we're doing that. I mean, it's a pretty cool thing.
[02:37:37.240 --> 02:37:39.240]   And and so you'll say we're doing that. I mean, it's a pretty cool thing. Actually, it's a few you know, so this is the code and you know, here are a bunch of examples of running the code.
[02:37:39.240 --> 02:37:43.240]   Actually, it's a few you know, so this is the code and you know, here are a bunch of examples of running the code.
[02:37:43.280 --> 02:38:01.280]  , and they'll say that example is wrong. And then it'll kind of wind back from there.
[02:38:01.280 --> 02:38:03.280]   , and they'll say that example is wrong. And then it'll kind of wind back from there.
[02:38:03.280 --> 02:38:05.280]   , and they'll say that example is wrong. And then it'll kind of wind back from there.
[02:38:05.280 --> 02:38:07.280]   , and they'll say that example is wrong. And then it'll kind of wind back from there.
[02:38:07.280 --> 02:38:09.280]   , and they'll say that example is wrong. And then it'll kind of wind back from there.
[02:38:09.280 --> 02:38:11.280]   , and they'll say that example is wrong. And then it'll kind of wind back from there.
[02:38:11.280 --> 02:38:12.280]   , and they'll say that example is wrong. And then it'll kind of wind back from there. And I agree that the kind of the intermediate level of people reading the computational language code.
[02:38:12.320 --> 02:38:15.820]   P
[02:38:15.820 --> 02:38:32.620]  ,, Sail не ever. I'm like,,,,,,,
[02:38:32.620 --> 02:38:38.660]   uploaded avent
[02:38:39.320 --> 02:38:50.000]   перв
[02:38:50.000 --> 02:39:06.280]   schedule .'sing be зач Teaching\ Ven Plus ci provided belong, and, and, and, and, and, and, and, and, no, пал but blossom herself
[02:39:06.280 --> 02:39:09.300]  隻
[02:39:09.300 --> 02:39:09.300]  . "D, ., mostly, but, perfect, from, be,ably, but, ad, "... F.,, that, X.�... Y. won...ART... Le...愛... 결국 sense...M... 1930... RGB... lining application... map...注意...are...倒... Pok... cảm... Nem...침...改... me...rot... ec. provide... ou常... vary... horse... looking... Map... make...視... buy...ners 물... require... flights... fl. business... circuit... suit...vens... hyung...enez... över the... boy...�... another... halo... auf
[02:40:39.400 --> 02:40:39.400]  ...
[02:40:39.440 --> 02:40:51.020]  ,
[02:40:51.020 --> 02:41:04.680]   be in微�,,,,,, find a life and the question is the bus theon theon theon theGGDGGGG Поэтому HTML 괜 Nevertheless
[02:41:04.680 --> 02:41:08.340]   in
[02:42:08.740 --> 02:42:38.520]  rage I don't know if that's right. I mean I am actually curious because in fact I just sort of initiated this kind of study of what happened to different fields at universities. Cause like you know they used to be geography departments at all universities and then they disappeared actually right before GIS became part comment. I think you know linguistics departments came and went in many universities and kind of interesting because these things that people have thought were worth learning at one time and then they kind of die off.
[02:42:38.540 --> 02:42:59.300]   "And then I do think that it's kind of interesting that for me writing prompts for example I realize you know I think I'm an okay expository writer and I realize when I'm sloppy writing a prompt and I don't really think because I'm thinking it's I'm just talking to an AI I don't need to you know try and be clear and explaining things that's when it gets totally confused."
[02:42:59.300 --> 02:43:05.140]   "And I mean in some sense you have been writing prompts for a long time well from alpha thinking about this kind of stuff."
[02:43:05.140 --> 02:43:05.640]   "Yeah."
[02:43:05.640 --> 02:43:07.720]   "How do you convert natural language into computation?"
[02:43:07.720 --> 02:43:08.300]   "Well right.
[02:43:08.520 --> 02:43:38.080]   in the beginning you don't have to do that."
[02:43:38.080 --> 02:43:38.080]   "And you know we're not really doing that."
[02:43:38.080 --> 02:43:38.320]   "And you know we're not really doing that."
[02:43:38.320 --> 02:43:38.320]   "And you know we're not really doing that."
[02:43:38.320 --> 02:43:38.320]   "And you know we're not really doing that."
[02:43:38.320 --> 02:43:38.320]   "And you know we're not really doing that."
[02:43:38.320 --> 02:43:38.320]   "And you know we're not really doing that."
[02:43:38.320 --> 02:43:38.320]   "And you know we're not really doing that because we're not really doing that."
[02:43:38.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.340 --> 02:44:08.340]   "And you know we're not really doing that."
[02:44:08.360 --> 02:44:38.360]  ,
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that."
[02:44:38.360 --> 02:44:38.360]   "And you know we're not really doing that." "And you know we're not really doing that."
[02:44:38.400 --> 02:44:48.460]   pronounced
[02:44:48.460 --> 02:45:05.420]   grouped mentreitate brush sub,,,,,, despite the GL B demais qu dann Уiz, who,兩, weigh,,,,,,,,,,,,,,,,,. but the один C should He Open the B 씨 the Guy of the Gold the Art the K. The XX the chess therement the � the eccentric the周 the
[02:45:05.420 --> 02:45:06.720]   the
[02:45:06.720 --> 02:45:08.200]   educational be
[02:45:08.420 --> 02:45:14.720]   use
[02:45:14.720 --> 02:45:37.560]   como di in,,,,,
[02:47:38.580 --> 02:47:38.580]   underway.
[02:47:38.580 --> 02:47:38.580]   The big problem neuroscience has always been we understand how the individual neurons work. We know something about the psychology of how overall thinking works. What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   The big problem neuroscience has always been we understand how the individual neurons work. We know something about the psychology of how overall thinking works. What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.580 --> 02:47:38.580]   What's the kind of intermediate language of the brain? And nobody knows.
[02:47:38.620 --> 02:48:04.620]   What's the kind of intermediate language of the brain? And nobody knows.
[02:48:04.620 --> 02:48:05.620]   What's the kind of intermediate language of the brain? And nobody knows.
[02:48:05.620 --> 02:48:06.620]   What's the kind of intermediate language of the brain? And nobody knows.
[02:48:06.620 --> 02:48:07.620]   What's the kind of the kind of intermediate language of the brain? And nobody knows.
[02:48:07.620 --> 02:48:08.620]   What's the kind of the kind of intermediate language of the brain? And nobody knows.
[02:48:08.620 --> 02:48:08.620]   One of the important discoveries from the brain is that the brain is a magic.
[02:48:08.640 --> 02:48:16.660]   And nobody knows. One of the important discoveries from the brain is that the brain is a magic.
