
[00:00:00.000 --> 00:00:00.840]   [upbeat music]
[01:09:12.200 --> 01:09:14.160]   So really interesting relationship
[01:09:14.160 --> 01:09:17.040]   between insulin, glucose, and growth hormone.
[01:09:17.040 --> 01:09:21.360]   So then doing the training for anywhere from 60 to 75 minutes
[01:09:21.360 --> 01:09:23.040]   to maximize growth hormone release.
[01:09:23.040 --> 01:09:25.880]   And then the other interesting thing
[01:09:25.880 --> 01:09:28.560]   was that even after the exercise,
[01:09:28.560 --> 01:09:31.480]   taking body temperature back down to normal levels
[01:09:31.480 --> 01:09:35.120]   relatively quickly seemed to be associated
[01:09:35.120 --> 01:09:37.120]   with these big spikes in growth hormone.
[01:09:37.120 --> 01:09:39.040]   Otherwise, what would happen is you get these big spikes
[01:09:39.040 --> 01:09:41.960]   in growth hormone, but if the exercise went too long
[01:09:41.960 --> 01:09:44.760]   or if body temperature remained too high for too long,
[01:09:44.760 --> 01:09:47.500]   then you didn't get the second increase in growth hormone
[01:09:47.500 --> 01:09:48.900]   the following night, okay?
[01:09:48.900 --> 01:09:50.720]   So I hope I made that abundantly clear.
[01:09:50.720 --> 01:09:53.100]   Warm up well, get body temperature up,
[01:09:53.100 --> 01:09:55.560]   exercise 60 to 75 minutes.
[01:09:55.560 --> 01:09:57.060]   Don't go to absolute failure
[01:09:57.060 --> 01:10:00.820]   if your interest is in growth hormone release
[01:10:00.820 --> 01:10:04.180]   both during the exercise and later that night.
[01:10:04.180 --> 01:10:06.880]   And if you can bring body temperature
[01:10:06.880 --> 01:10:08.780]   back down to normal levels by cooling off,
[01:10:08.780 --> 01:10:11.040]   maybe cool shower or maybe ice pack or something,
[01:10:11.040 --> 01:10:13.960]   or maybe just turning off the heat in the room
[01:10:13.960 --> 01:10:15.820]   or going outside, whatever it is,
[01:10:15.820 --> 01:10:17.380]   then you increase the probability
[01:10:17.380 --> 01:10:19.680]   that you're going to increase growth hormone
[01:10:19.680 --> 01:10:21.540]   the following night as well.
[01:10:21.540 --> 01:10:24.140]   And again, these are big increases, 300 to 500%.
[01:10:24.140 --> 01:10:27.360]   It's almost like you're getting a second sleep during the day
[01:10:27.360 --> 01:10:28.920]   but if the exercise is too hard,
[01:10:28.920 --> 01:10:31.600]   if body temperature stays too high for too long,
[01:10:31.600 --> 01:10:33.160]   you disrupt the whole process
[01:10:33.160 --> 01:10:35.800]   and you don't get the effect of increased growth hormone.
[01:10:35.800 --> 01:10:39.080]   Growth hormone is really powerful, but it doesn't work alone.
[01:10:39.080 --> 01:10:40.880]   In fact, a lot of the effects of growth hormone
[01:10:40.880 --> 01:10:43.660]   are mediated by its effects on the liver.
[01:10:43.660 --> 01:10:45.560]   So growth hormone is released, goes to the liver
[01:10:45.560 --> 01:10:47.960]   and then the liver releases something called IGF-1,
[01:10:47.960 --> 01:10:50.400]   insulin growth factor one.
[01:10:50.400 --> 01:10:53.400]   Insulin growth factor one was popular
[01:10:53.400 --> 01:10:55.680]   in the neuroscience community as an area of focus
[01:10:55.680 --> 01:10:58.240]   because of its ability to trigger improvements
[01:10:58.240 --> 01:11:01.360]   in memory and learning after exercise.
[01:11:01.360 --> 01:11:03.640]   And indeed, exercise triggers both the release
[01:11:03.640 --> 01:11:05.900]   of growth hormone and IGF-1.
[01:11:05.900 --> 01:11:08.660]   IGF-1 seems responsible for a lot of the effects
[01:11:08.660 --> 01:11:10.560]   of improved memory.
[01:11:10.560 --> 01:11:14.100]   Some people report that that is due to increased number
[01:11:14.100 --> 01:11:16.540]   of neurons or neurogenesis, birth of new neurons.
[01:11:16.540 --> 01:11:18.180]   It's pretty clear that in humans,
[01:11:18.180 --> 01:11:19.820]   that's not what's happening.
[01:11:19.820 --> 01:11:21.220]   Yes, in animals, not in humans.
[01:11:21.220 --> 01:11:23.440]   IGF-1 nonetheless has positive effects
[01:11:23.440 --> 01:11:25.240]   on memory and cognition.
[01:11:25.240 --> 01:11:27.340]   And a great way to trigger IGF-1 release
[01:11:27.340 --> 01:11:30.480]   and growth hormone release is through exercise.
[01:11:30.480 --> 01:11:32.460]   Now, the interesting thing,
[01:11:32.460 --> 01:11:35.000]   and the reason I'm bringing up IGF-1 here
[01:11:35.000 --> 01:11:37.460]   is that certain patterns of exercise,
[01:11:37.460 --> 01:11:39.340]   actually duration of exercise,
[01:11:39.340 --> 01:11:42.440]   have different effects on IGF-1 and growth hormone,
[01:11:42.440 --> 01:11:45.760]   depending on whether or not the exercise
[01:11:45.760 --> 01:11:47.560]   is done by men or women.
[01:11:47.560 --> 01:11:50.500]   There's what we call a sex dependent effect.
[01:11:50.500 --> 01:11:53.800]   And the sex dependent effect is as follows.
[01:11:53.800 --> 01:11:55.960]   In this particular study and several others,
[01:11:55.960 --> 01:11:58.440]   what they did is they had people exercise,
[01:11:58.440 --> 01:12:01.720]   they measured growth hormone and IGF-1 levels
[01:12:01.720 --> 01:12:05.640]   from the blood before, during, and after exercise.
[01:12:05.640 --> 01:12:08.340]   And they could see when the greatest increases occurred.
[01:12:08.340 --> 01:12:11.720]   This was standard sorts of resistance exercise.
[01:12:11.720 --> 01:12:16.720]   So some squats, there was a sprint-like activity.
[01:12:17.400 --> 01:12:21.780]   It doesn't really matter what the specific exercises were.
[01:12:21.780 --> 01:12:22.880]   None of them were to failure.
[01:12:22.880 --> 01:12:26.580]   These were in kind of the 10 repetition or less range,
[01:12:26.580 --> 01:12:28.800]   six sets, so kind of standard weight training stuff
[01:12:28.800 --> 01:12:31.600]   that anyone might do.
[01:12:31.600 --> 01:12:35.180]   But what was interesting is that women were able to access
[01:12:35.180 --> 01:12:38.020]   the biggest peak in growth hormone and IGF-1
[01:12:38.020 --> 01:12:40.920]   early in the exercise, so in the first 30 minutes.
[01:12:40.920 --> 01:12:45.140]   So what this means is even if you just have 30 minutes,
[01:12:45.140 --> 01:12:48.860]   at least for women, there's going to be a big increase
[01:12:48.860 --> 01:12:51.000]   in growth hormone and IGF-1 in the first 30 minutes.
[01:12:51.000 --> 01:12:53.920]   For men, the biggest increase occurred later
[01:12:53.920 --> 01:12:58.920]   in the exercise, which was 60 minutes or so total.
[01:12:58.920 --> 01:13:02.580]   And so the sex dependent effects are interesting.
[01:13:02.580 --> 01:13:04.500]   They point to the fact that things like cortisol,
[01:13:04.500 --> 01:13:06.580]   testosterone, and estrogen, which of course vary
[01:13:06.580 --> 01:13:08.600]   in different levels in men and women,
[01:13:08.600 --> 01:13:12.700]   are going to impact the release of things like IGF-1
[01:13:12.700 --> 01:13:13.540]   and growth hormone.
[01:13:13.540 --> 01:13:16.260]   And yes, they did control for all sorts of things
[01:13:16.260 --> 01:13:18.900]   like diet and they controlled for weight
[01:13:18.900 --> 01:13:19.980]   and prior experience.
[01:13:19.980 --> 01:13:21.760]   It's actually a quite nice study.
[01:13:21.760 --> 01:13:25.340]   If you'd like to check it out, it's by Pierce et al,
[01:13:25.340 --> 01:13:28.500]   Growth Hormone and Insulin Glow Factor-1 Molecular Weight.
[01:13:28.500 --> 01:13:32.180]   Isoform response to resistance exercise are sex dependent
[01:13:32.180 --> 01:13:35.780]   in frontiers and endocrinology, fine journal in 2020,
[01:13:35.780 --> 01:13:37.100]   so it's quite recent.
[01:13:37.100 --> 01:13:38.420]   So what does this mean?
[01:13:38.420 --> 01:13:41.180]   This means if you're exercising
[01:13:41.180 --> 01:13:43.800]   and you want growth hormone release, warm up,
[01:13:43.800 --> 01:13:46.100]   do the type of exercise we've been discussing.
[01:13:46.100 --> 01:13:48.980]   Women in the first 30 minutes
[01:13:48.980 --> 01:13:50.660]   is when you're going to get the maximum benefit
[01:13:50.660 --> 01:13:52.580]   in terms of growth hormone and IGF-1.
[01:13:52.580 --> 01:13:55.860]   Men, you have to keep going for the entire 60 minutes,
[01:13:55.860 --> 01:13:58.220]   so don't tap out early if you're interested
[01:13:58.220 --> 01:14:00.860]   in getting the growth hormone and IGF-1 release.
[01:14:00.860 --> 01:14:04.120]   And the same conditions apply about then cooling down
[01:14:04.120 --> 01:14:06.220]   and not making the exercise last so long
[01:14:06.220 --> 01:14:08.180]   that you don't get the increase in growth hormone
[01:14:08.180 --> 01:14:09.820]   the following night.
[01:14:09.820 --> 01:14:13.260]   My experience thus far in doing this podcast
[01:14:13.260 --> 01:14:16.120]   is that people fall into one of two categories.
[01:14:16.120 --> 01:14:18.900]   There are the, just tell me what to take people,
[01:14:18.900 --> 01:14:21.980]   the people that are really eager to try supplements
[01:14:21.980 --> 01:14:24.180]   and maybe even prescription compounds.
[01:14:24.180 --> 01:14:25.020]   And then there are people
[01:14:25.020 --> 01:14:28.460]   who are a little bit more shy about supplementation.
[01:14:28.460 --> 01:14:30.640]   They are more focused on what they can do with diet
[01:14:30.640 --> 01:14:32.900]   and behaviors and things of that sort.
[01:14:32.900 --> 01:14:34.100]   I don't have a bias either way.
[01:14:34.100 --> 01:14:36.540]   I try and offer tools that are supported
[01:14:36.540 --> 01:14:38.240]   by the scientific literature.
[01:14:38.240 --> 01:14:41.320]   And I always point to safety margins.
[01:14:41.320 --> 01:14:44.360]   There are supplements that can increase growth hormone
[01:14:44.360 --> 01:14:46.320]   to a considerable degree.
[01:14:46.320 --> 01:14:49.080]   And no, these aren't growth hormone itself,
[01:14:49.080 --> 01:14:51.080]   although that of course will increase growth hormone
[01:14:51.080 --> 01:14:52.060]   to a considerable degree.
[01:14:52.060 --> 01:14:54.160]   We will talk about prescription drugs at the end,
[01:14:54.160 --> 01:14:55.440]   not just growth hormone,
[01:14:55.440 --> 01:14:58.440]   but some other things that are quite prominently
[01:14:58.440 --> 01:14:59.520]   in use right now,
[01:14:59.520 --> 01:15:02.760]   in particular in the entertainment industry.
[01:15:02.760 --> 01:15:06.260]   It's pretty interesting compounds.
[01:15:06.260 --> 01:15:07.920]   But first let's talk about supplements.
[01:15:07.920 --> 01:15:10.500]   So this has been known about for some time,
[01:15:10.500 --> 01:15:14.280]   but arginine, the amino acid arginine,
[01:15:14.280 --> 01:15:17.020]   as well as the amino acid ornithine
[01:15:17.020 --> 01:15:20.540]   can increase growth hormone levels substantially.
[01:15:20.540 --> 01:15:24.620]   Now, arginine has a number of effects.
[01:15:24.620 --> 01:15:27.180]   You can get it from food, you can get it from supplements.
[01:15:27.180 --> 01:15:30.780]   Some people take it in pill form or capsule form.
[01:15:30.780 --> 01:15:34.900]   Some people will actually take it by IV, intravenously.
[01:15:36.080 --> 01:15:39.600]   The levels and the amounts of arginine required
[01:15:39.600 --> 01:15:42.560]   to get big growth hormone release increases
[01:15:42.560 --> 01:15:43.680]   is pretty substantial.
[01:15:43.680 --> 01:15:46.880]   So some people will take arginine before bedtime.
[01:15:46.880 --> 01:15:49.720]   Some people will take it before exercise.
[01:15:49.720 --> 01:15:53.400]   The prerequisite again is low blood glucose.
[01:15:53.400 --> 01:15:56.820]   Blood glucose is high, it's going to quash the effect.
[01:15:56.820 --> 01:15:59.720]   The amounts of arginine that people take
[01:15:59.720 --> 01:16:02.560]   are anywhere from three grams
[01:16:02.560 --> 01:16:05.640]   to 10 grams or sometimes even more.
[01:16:05.640 --> 01:16:09.580]   Although this is definitely a case of more is not better.
[01:16:09.580 --> 01:16:12.800]   There is a threshold at which growth hormone release
[01:16:12.800 --> 01:16:14.840]   is actually blunted by taking
[01:16:14.840 --> 01:16:17.840]   more than nine grams of arginine.
[01:16:17.840 --> 01:16:20.680]   Now, nine grams of arginine orally is a lot of pills.
[01:16:20.680 --> 01:16:23.020]   It's at minimum nine pills
[01:16:23.020 --> 01:16:26.640]   and it can cause some GI disturbance, right?
[01:16:26.640 --> 01:16:29.080]   People can feel nauseous, some people will throw it up.
[01:16:29.080 --> 01:16:34.080]   Some people get some constipation or diarrhea, et cetera,
[01:16:34.080 --> 01:16:35.520]   or just stomach aches.
[01:16:35.520 --> 01:16:37.720]   I'm certainly not suggesting people do this.
[01:16:37.720 --> 01:16:39.480]   They're not that they take arginine,
[01:16:39.480 --> 01:16:42.680]   but that's the reason why most of the studies
[01:16:42.680 --> 01:16:44.560]   that looked at the role of arginine
[01:16:44.560 --> 01:16:49.560]   on growth hormone levels did it by IV intravenous infusion.
[01:16:49.560 --> 01:16:52.600]   So what's interesting, however,
[01:16:52.600 --> 01:16:56.980]   is that whether or not it's by mouth or by vein,
[01:16:56.980 --> 01:17:00.200]   taking arginine can dramatically increase
[01:17:00.200 --> 01:17:01.600]   growth hormone release.
[01:17:01.600 --> 01:17:05.380]   And the levels or the amount of increase
[01:17:05.380 --> 01:17:09.640]   raised was anywhere from 100 on the low end,
[01:17:09.640 --> 01:17:13.300]   but anywhere from basically from 400 to 600%
[01:17:13.300 --> 01:17:14.140]   above baseline.
[01:17:14.140 --> 01:17:17.740]   So these are huge increases in growth hormone.
[01:17:17.740 --> 01:17:19.340]   Now I've never tried arginine.
[01:17:19.340 --> 01:17:22.880]   Arginine is out there for a number of different purposes.
[01:17:22.880 --> 01:17:24.920]   One of them is to increase growth hormone.
[01:17:24.920 --> 01:17:26.920]   And some of the supplements out there
[01:17:26.920 --> 01:17:30.320]   to increase growth hormone include arginine and ornithine.
[01:17:30.320 --> 01:17:35.200]   Arginine does have the effect of dilating arterioles
